Molecule,Cluster,data,Cluster_center,Distance_to_center
212,9,[ 0.9873823597847288  0.0148500286079539 -0.0709441069918259 -0.0646883407733194  0.4466144880872808 -0.092802363430271 ],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5697835299959512
213,6,[-0.1502768469486051 -0.1068491500283559  0.1982326598378003  0.0673637255329119 -0.2470654570037701 -0.0916314252576259],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.2549818042223151
214,5,[-0.2630438894342632  0.9220658238308472 -0.4267115880869068 -0.2777821071350038 -0.0621423489804976  0.0878697306231575],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.651554624736496
215,7,[-0.5859854893844442 -0.3286806317919271 -0.4191734761932923 -0.046868512145215  -0.0101622001367012  0.0021048093603332],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.31308805638206266
216,6,[ 0.2670311745875307 -0.1948445029601765  0.250768085916812   0.1381932098080885 -0.2052339385931189 -0.1969254253252102],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.31334022252399285
217,7,[-0.7968295872391102 -0.4197599156245373 -0.2147090067280669  0.2908050625022283  0.1478549720599346 -0.0341396567226521],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.2473865482246517
218,3,[-0.3484381521284797  0.2369745899130458 -0.032292894789157   0.0103688319998279  0.3407272427093446 -0.3893596307923709],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.5507389492977877
219,0,[-0.5796501751012002 -0.1741335934607056  0.2339434052036793  0.1317952215235393 -0.1512486731463229  0.1134211774097107],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.2694104609361283
220,0,[-0.5193430701018423 -0.0090139473976661  0.2288450872726879  0.1067309205313089 -0.1068549231573078 -0.0204035436182987],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.15496361796465166
221,0,[-0.5641852381028823 -0.1280487751103444  0.2152761971762093  0.1097306906428141 -0.1447123938588499  0.1167570809702922],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.24297520117654856
222,5,[ 0.1505776803495672  0.8670692475485393 -0.4333446050455518  0.2431498923462474 -0.0944326213062805 -0.1613097573602767],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.4897323310475927
223,5,[0.0228363481411271 0.5555584984094465 0.1349576969485412 0.4269843721248413 0.1834486060919061 0.2292770377622458],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.5162204209955193
224,6,[-0.0960757398422777 -0.1449574250040681  0.1204531595705364  0.0097477339700209 -0.2205520627582042  0.033076841162305 ],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.20473905245141813
225,6,[ 0.2326483631577818 -0.3898016372024381  0.0245293136760334  0.1363087626710402 -0.3388941666680032  0.1648779459015184],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.4555729782435936
226,4,[ 0.2685454239110486 -0.4341233987861392 -0.2624342645504613 -0.0042790593218663  0.0736298250005146 -0.014730899636898 ],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.10874550077702927
227,9,[ 0.6805884472307318 -0.4953510767689552  0.0849046854523546  0.187735494366721  -0.2666677112105272  0.095684644754205 ],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5238623751844376
228,10,[ 0.4704390879595955  0.6779301051802953 -0.0729309857458221  0.313744555105234   0.0541603319015961  0.0452677289363557],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.28029970384964203
229,10,[ 0.5579764189631229  0.8204161367621114 -0.1160474640392816  0.2669480143191331  0.0867325452675356 -0.0288052730051683],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.3224424996849132
230,10,[ 0.4354037256934265  0.5055529341279541 -0.0704291624057917  0.3257408054428377 -0.0032927701721939  0.1641719668505905],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.3539964291300595
231,10,[ 0.3365353347829625  0.4071836874594452  0.0131119101678881  0.411586693760936  -0.0027027290300079  0.1347957021936321],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.4486853672146273
232,6,[ 0.2774012927893891 -0.1621060441381993  0.4589498235087086  0.1884345045463069 -0.0225580963511118 -0.2820621166960847],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.469035191788629
233,4,[ 0.0432228614125029 -0.6310682732041536 -0.1031484773902323  0.2691784618959152  0.1347663417103699 -0.0424814726328809],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.3709711864980534
234,10,[ 0.742931925154062   0.2803284670091723  0.1452900005658361  0.5424584118014946  0.094791454809182  -0.0497196159825236],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.39837671616372156
235,10,[ 0.9275049509103196  0.4998582681670557 -0.0557039364791025  0.3331428692463878  0.0900761184155979  0.1003266626821774],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.27923858152528264
236,2,[-0.0751645814474714  0.3216569674086964  0.0134685975808283 -0.2707178740410558 -0.1448974538332103  0.2678037233776795],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.36495638252391444
237,2,[-0.603451777120207  -0.0379735865112744 -0.0533351979216081  0.0686998731941364 -0.2414593378547835  0.0699625736783421],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.43629707251135014
238,7,[-0.5472528307515119 -0.1510614532705083 -0.3932349633720984 -0.0051465064270712  0.1004502576892582 -0.0278366746991536],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.37513188778675655
239,8,[-0.4172490732275637  0.3201607818698113 -0.9756025781375866 -0.2986430564822324 -0.0258889406400586  0.0393371382635748],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.5542335428259627
240,0,[-0.516320172101645  -0.0258165388137624  0.2327667509639901  0.1120320604906573 -0.1108279410745506 -0.0256188236879266],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.1547594984366597
241,0,[-0.449254479498574   0.0090135794842597  0.1369991554103651 -0.0731839982856489 -0.1868825674692606  0.1092397071804931],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.29781718113247563
242,6,[-0.1576037712163694 -0.1364018860138045  0.2562528880401403  0.0138233577867131 -0.1705166309095706  0.1368030979200164],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.2671359360602672
243,1,[ 0.2065706459662573  0.3574880089285184 -0.1664478370275617 -0.3104973810572008 -0.1748829469249591  0.1120695489495764],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.4170643920994589
244,4,[ 0.1845647746222433 -0.4496332163138111 -0.3732081151653831 -0.0065437146218944 -0.0345710415480245  0.0255440801761751],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.2003878669252642
245,1,[ 0.4026052137038826 -0.0616601567012508  0.2372846994820687 -0.0290693851936777 -0.075859917598      0.0379412740318769],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.3207816609627599
246,6,[ 0.3328510521586147 -0.1602521536361693  0.2913485015436007  0.0332247434144933 -0.0837659611045607  0.0394823505066211],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.2946332228420039
247,9,[ 7.133621741922354e-01 -2.299999851350486e-01  2.277446649243650e-01  6.373592304419690e-02 -1.090123537055733e-01  3.928697912841000e-04],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.376049446655241
248,9,[ 0.9289429376050592  0.0888175956435074  0.0322928299966574 -0.1493573042968682 -0.0826827511334102  0.0529861614098246],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.4149112096354983
249,5,[-0.2179753505661354  0.8305105459972816 -0.4925756220927852 -0.3415717188272296 -0.0971126692851676 -0.0246655373600992],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7214575169226486
250,7,[-0.574131672018371  -0.1963283990883133 -0.0687182460331281  0.0830648540161475  0.2340746946004483 -0.0499624256339253],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.34411976498703917
251,7,[-0.5728311097661114 -0.3397417600411151 -0.1291118532640102  0.0468713136976359  0.1717426531452296  0.1583433614507468],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.26957167565207496
252,5,[ 0.091601452346642   0.7653066431195751 -0.2262819217450097  0.1677561488612534 -0.0649130429614341  0.2601016545006966],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.3939123718720302
253,5,[ 0.0287300262237211  0.6947069962820308 -0.173759165290399   0.2220523242916398 -0.0682118249913086  0.2462805417741718],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.3422071400055709
254,2,[ 0.0005679019899257  0.3464747590662001 -0.3570320337744886 -0.0891990222082291 -0.1834901699144205 -0.1411508741906344],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.5085981824764338
255,3,[ 0.0144642581762046  0.3372664426889357  0.2721714354075719  0.2047165569770077  0.0894921347222206 -0.3837250173697946],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.529455091575103
256,4,[ 0.1406854660670569 -0.5956769881689612 -0.1647297081849055  0.1072837136292893  0.0662650715152939 -0.0164544933009246],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.18383743381654424
257,4,[ 0.6443572307430822 -0.3640043241599419 -0.1912540888858722 -0.0401677228695733  0.1020928294641154  0.0993826736418078],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.4479566519460785
258,9,[ 0.9036644464973492 -0.7552375692444878  0.0354626061662333  0.1985771698957816  0.1536715284884453 -0.003629147333366 ],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5646301570861121
259,2,[-0.5767248307790465  0.0228003196092794 -0.0859435716838372  0.0317133684295393 -0.2357781598751783  0.0859271992943769],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.3692705874609463
260,7,[-0.8012130038180958 -0.4261887616415848 -0.5840045777370233  0.1443441339536814 -0.1046242609648932 -0.071088742826768 ],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.44679829825733614
261,2,[-0.2625123249446301  0.279878283841572  -0.0312974868850425 -0.2599192227705329 -0.1709289098815025  0.1536492807704695],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.17366891338525267
262,9,[ 1.2291048104097224 -0.0583407837779789  0.0271452748821741 -0.0556816866968331 -0.1074708040329865  0.0095707463947589],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.3136373083620882
263,5,[-0.476900659813177   0.4166567191188994  0.1749531784878169  0.6296503428309629  0.0823114656654841 -0.1191455862754499],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7119378046267206
264,5,[-0.1668406263790255  0.8942297622200401 -0.146226278965938   0.2910624714229113  0.1119436851495091  0.0315023795067293],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.15078589459254857
265,5,[-0.0780352173536747  0.4566874224224839 -0.0468081486340037  0.4903648258113515  0.0633479953590471  0.1365832393473101],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.42519648032601876
266,6,[ 0.2340768434513534 -0.1871863140074717 -0.0020932700481057  0.1528871569084727 -0.324782523322087  -0.2078012829116563],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.40875569916033755
267,9,[ 0.9251013549420196  0.1206446507721391 -0.1735442257764907 -0.0440832360379628 -0.2058214970420876 -0.2207929746138535],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.5321468831674162
268,5,[-0.2149154900113691  0.8174289090479371 -0.5061933900928195 -0.3534294342491274 -0.1063509162060104  0.0095387140548088],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7358903588123916
269,5,[0.0555706519159419 0.4962735084016905 0.1926675225827038 0.4854265184349103 0.1826552666808478 0.082092095233988 ],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.5816402390327433
270,6,[-0.1441385526228466 -0.2083740316459518  0.0588038505482484  0.0379901286917293 -0.2251196601913005  0.0181309295647121],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.2789645362246698
271,6,[-0.0967583857577325 -0.2324771912503923  0.0939066354576361 -0.0017258501849621 -0.2539844732980902  0.1406577957138973],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.28986215900866596
272,6,[ 0.0019353395233183 -0.2178272845844028  0.2872650081765046 -0.0387664255396626 -0.1182812351659756  0.2427045649621313],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.2897295648276179
273,6,[ 0.1542578161192717 -0.3194744059539655  0.3081742658561633  0.2671153243420547 -0.1340975041331816 -0.059381488109422 ],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.3242106690532468
274,7,[-0.5694160398722248 -0.0829167648270143 -0.0599098360283376  0.0777818156815353  0.2714425614374663 -0.1254109682903387],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.46349818815789146
275,5,[-0.1925380160833051  0.6799759582392952 -0.4329675558796466 -0.3460692007985095  0.3687640985979785 -0.0553134259677937],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7395959347220626
276,4,[-0.1144007844181647 -0.3711138981204778 -0.3956997344630938  0.0126515730828039  0.0023875106349439  0.0945443719110755],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.4137581957766972
277,5,[-0.315679298231787   0.5485705115828325 -0.0632361338898191  0.4590443368053017  0.0271129808124735  0.1155695205127199],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.3568276160619846
278,5,[ 0.2154821102061591  0.9596845971837552 -0.0346643597138719  0.2345830820456663  0.251097094321511   0.2074921962028562],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.5276954392433791
279,4,[ 0.1886137406004929 -0.0708601666685347 -0.3082638760005318 -0.2128463343568904  0.1453228434050073  0.245008047846033 ],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.5431003246102465
280,8,[-0.1230286564472384 -0.1400031287434938 -0.2252193563753688  0.0119599997877057  0.2103324676502623 -0.0124838715215704],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.4727101795645439
281,8,[ 0.0844916634267911  0.2532346211038636 -0.4281129346109035 -0.2170399995513743  0.2562966073116549  0.0337470874461419],[-0.2072538130265835  0.0132884858134406 -0.6015257863188352 -0.1686197451880603  0.0739059383068204 -0.0065723278441814],0.458255518713399
282,1,[ 0.5294405624809035  0.0858227256852118 -0.5531384734913334 -0.3234093559180074  0.1314237806685578  0.1144920246994469],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.6813331701745984
283,4,[ 0.333513467853668  -0.262429397400765  -0.3534027075028463 -0.1057738498238922  0.0933312204521621  0.0418414408330965],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.3144543011161052
284,4,[ 0.3060016408459222 -0.2942769559310097 -0.3289975278354556 -0.0798758478301078  0.0930014543099784  0.0328090992316835],[ 0.2318913624834497 -0.502880669440364  -0.2459859001618044  0.0327194305053757  0.0956359846867003  0.0455251660129424],0.2621928846975469
285,7,[-0.5391244291915929 -0.217204519907365  -0.2940510361292222  0.1064278904660964  0.1206853688265082  0.044746165091431 ],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.256055271622331
286,3,[-0.4423123819557754  0.5572964384675445  0.2303505951761222  0.1282616031703297  0.1666924367857194 -0.0601696149359003],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.48796561474683436
287,0,[-0.2276442406398343  0.2395968414967565  0.3825199207654666  0.7883782478519757  0.235315983829989   0.0841839246436867],[-0.4800995273776051 -0.0347354484496296  0.3389326096056138  0.0402329713155894 -0.0395605428413141  0.0068416061402701],0.8843935915378929
288,10,[ 0.4783940018538625  0.6641414224045583 -0.0379255937112251  0.3412104914051547  0.1785395253739954  0.2763747403453231],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.37571829432075843
289,6,[ 0.2333505482702104 -0.3543699134487403  0.3747116617120649  0.1344083087643488 -0.1080645514528786  0.0505785031171475],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.340725119580179
290,7,[-0.5488772132012925 -0.2941045455199668 -0.2641071878481661  0.1819396573115325  0.1594733035254412  0.1857798433182685],[-0.6045306406434975 -0.4361136403049469 -0.2273370402557333  0.1603867833461044  0.0683952005116491 -0.0124250301664179],0.2695567655235621
291,9,[ 0.743272930112204  -0.3084247151527381  0.1713920676446143  0.0231787104980215 -0.1520188028208685  0.1356007875715233],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.37249906356586415
292,5,[-0.4942285221199501  0.4861477342090598  0.0357476811855622  0.6737047970030156  0.1499139273461097  0.168440532905516 ],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.6406692623665183
293,1,[ 0.3043822584273328  0.0360313187516477 -0.0677748925712065 -0.1276972031884561 -0.2846851096152037  0.174636585312526 ],[ 0.4045635053699478  0.1633122351693821  0.0620768454071855 -0.171515005959498  -0.0463642443932943  0.0173034384598071],0.3557650088436259
294,5,[-0.7126563968754719  0.3000497387667208 -0.4900930283822918  0.6162311426154187 -0.2518183098047558 -0.1342711635355884],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.9139883900860323
295,5,[-0.2015446162583392  0.7964982095957088 -0.5492359788772749 -0.3687340575335204 -0.1271367992886374  0.041489541311427 ],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.7700327435862092
296,5,[-0.2253384625779736  0.7671069730570871 -0.3814278578578142 -0.2142087372771338 -0.0808423624275717 -0.3033068538932441],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.6575442590985064
297,6,[ 0.1941280651481903 -0.176869549157692   0.2800952393284716  0.1223981857517073 -0.154759325022408  -0.0831325511778064],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.19289986362929598
298,10,[0.3872526727270204 0.3351329179720184 0.1140053899727516 0.5109015290175669 0.1259623543490691 0.1810701094922236],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.48239243523108555
299,10,[ 0.3657785393536042  0.5431888402124625  0.0064344431759609  0.6344736197219996  0.1022328799114978 -0.3325448769349994],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.525459928714943
300,10,[ 0.5313707311849507  0.2801548969637359 -0.3796061328165017  0.6421253873903324 -0.1467079872446116 -0.418507524688865 ],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.7145374475235928
301,5,[-0.1774638164216128  1.082193216700452  -0.0384589877651824  0.2352950291335226  0.3188030426953758  0.371616518097152 ],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.5454429166254774
302,10,[ 1.2860601138233303  0.4325080341427982 -0.1478087528099956  0.3502729647253496  0.0659088729705038  0.1450751993071454],[ 0.6985313220607818  0.5837756918733803 -0.0715880076418492  0.4227803332620669  0.1174169186465211  0.0030208012292998],0.6340121739320035
303,6,[-0.1034391208008858 -0.1698240107162051  0.3214849659442635  0.1477848541827864 -0.1596626518883991  0.0124050572778672],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.22765727137786743
304,6,[-0.0408316644976769  0.0947486130180217  0.3624532447546627  0.0870056503064811  0.0523278448201982 -0.0449917448118525],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.35657483125768813
305,3,[ 0.1003908255521715  0.3647120368030925  0.0024949961880119  0.0183002211643738 -0.0175282785525147 -0.364872738278079 ],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.48970640581662994
306,6,[-0.1434888467089158  0.0082257431175133  0.208631506063006   0.2433135026959748 -0.0482979984755926 -0.386796275311313 ],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.5063344403216341
307,9,[ 0.6627511457070181 -0.3093112885603791  0.2589433683012519  0.1016175958739257 -0.1202233643689877  0.0243917125056402],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.44396141383760623
308,5,[-0.3114417028762701  1.2263061131001716 -0.1427006029800827  0.4406940543089146  0.3555190492254418  0.0197575162258702],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.578248420056241
309,5,[-0.4038758807111551  0.7150235271211236  0.12687577557313    0.4151783568584993  0.2626216395723421  0.4346614768881179],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.6105115060493764
310,2,[ 0.040496644281214   0.0231135528739262 -0.2863370471368111  0.0073187549390322 -0.4460687713762982 -0.1772553054485588],[-0.3131634177773258  0.2059485104194073 -0.0513225718578879 -0.1428040027980441 -0.1984517697672429  0.0684714651178523],0.5983047153716717
311,5,[ 0.1058368382697094  0.8588658998071206 -0.3558073847814239  0.2698126509401013 -0.0199088208637285  0.1284532593166471],[-0.1723757427428502  0.762894166472294  -0.2151388624847023  0.2893620945322307  0.0879378683088307  0.0428423571746734],0.3546022598262896
312,6,[ 0.3048527197391581 -0.0486386186902697  0.1277042642858218 -0.0333149426870215 -0.1739341949261518  0.0801685509360255],[ 0.0589208866864511 -0.1397863819120101  0.2121108171414704  0.0395683673362916 -0.1371684035781138 -0.0072239614691663],0.3003597824807074
313,9,[ 0.9334588509633484 -0.6127950095617266 -0.1708542475566581  0.0883979518305477  0.0544054268469866  0.0520716191808601],[ 1.0249375702805263 -0.2630914415323961  0.0443537806600736  0.0235291378518894 -0.0220821830208652 -0.0204219761996998],0.43850778311312105
314,3,[-0.3950802160998083  0.3806949199691093  0.2508560290765613 -0.0227211673812974  0.0165618357557291 -0.0630343708689267],[-0.1805278618656835  0.3700275025803318  0.2205971826750172 -0.2147626700768268  0.0611885440545909 -0.1351215955271372],0.3018777138126895
